student_id,department,year,subject,month1_marks,month2_marks,month3_marks,model_marks,practicals_marks
413,CHEM,4,Industrial Chemistry,48.16,41.22,74.56,77.03,99.35
414,MECH,1,Thermodynamics,88.78,62.6,60.44,61.33,57.62
414,MECH,1,Manufacturing,47.59,47.28,46.28,58.23,65.33
414,MECH,1,Mechanics,92.89,71.82,94.32,65.49,72.88
414,MECH,1,CAD,57.85,50.06,47.87,96.98,99.34
414,MECH,1,Fluid Dynamics,42.47,48.27,63.29,55.25,68.19
415,BIO,1,Biology,47.1,65.11,54.94,64.35,54.72
415,BIO,1,Genetics,63.55,94.08,58.09,93.2,92.16
415,BIO,1,Biochemistry,92.36,83.46,76.28,92.11,53.78
415,BIO,1,Microbiology,65.46,94.41,82.33,97.91,88.98
415,BIO,1,Biotechnology,88.12,78.86,81.83,73.77,96.21
416,MATH,2,Algebra,85.38,86.41,77.02,61.75,51.78
416,MATH,2,Calculus,91.46,72.24,56.4,53.2,91.48
416,MATH,2,Statistics,86.01,84.8,75.48,65.13,65.2
416,MATH,2,Probability,40.47,85.85,44.81,79.69,75.2
416,MATH,2,Discrete Math,68.97,90.97,41.74,87.54,52.6
417,CSE,2,Programming,42.1,63.64,43.47,88.4,76.48
417,CSE,2,Data Structures,41.6,42.23,73.7,89.34,71.89
417,CSE,2,DBMS,70.5,83.99,73.58,57.36,80.65
417,CSE,2,Networks,74.56,80.38,74.15,98.31,59.86
417,CSE,2,OS,92.31,69.61,76.96,50.47,69.03
418,CIVIL,4,Surveying,82.32,78.88,42.21,75.06,54.41
418,CIVIL,4,Structures,94.77,89.35,41.16,92.23,95.97
418,CIVIL,4,Concrete,59.45,79.57,64.32,81.04,67.02
418,CIVIL,4,Hydraulics,57.74,63.34,48.01,90.71,67.43
418,CIVIL,4,Construction,62.01,89.17,67.31,74.93,97.82
419,CHEM,2,Organic,88.77,49.32,66.03,98.42,68.62
419,CHEM,2,Inorganic,60.44,50.73,46.29,85.72,88.5
419,CHEM,2,Physical,93.3,82.54,53.38,47.21,99.27
419,CHEM,2,Analytical,58.72,57.16,89.83,77.18,60.74
419,CHEM,2,Industrial Chemistry,88.9,94.63,44.77,92.42,69.53
420,CSE,4,Programming,68.82,90.31,93.54,59.42,60.64
420,CSE,4,Data Structures,44.43,70.9,40.75,67.65,53.67
420,CSE,4,DBMS,62.29,42.2,85.94,56.54,66.42
420,CSE,4,Networks,87.85,81.04,52.05,48.95,85.78
420,CSE,4,OS,61.49,82.13,64.49,64.03,72.56
421,BIO,3,Biology,81.17,89.62,42.74,73.83,51.64
421,BIO,3,Genetics,65.76,88.69,59.89,96.28,81.53
421,BIO,3,Biochemistry,91.38,81.64,45.69,57.71,69.71
421,BIO,3,Microbiology,49.36,67.22,65.93,97.59,71.69
421,BIO,3,Biotechnology,83.21,91.81,88.23,56.48,74.8
422,BIO,2,Biology,59.13,61.99,59.84,90.45,72.61
422,BIO,2,Genetics,68.8,94.03,43.3,71.84,88.7
422,BIO,2,Biochemistry,48.31,73.63,53.17,92.71,66.35
422,BIO,2,Microbiology,58.1,72.9,50.1,60.67,70.83
422,BIO,2,Biotechnology,59.45,68.87,72.98,76.17,82.71
423,MECH,1,Thermodynamics,56.93,46.95,81.84,91.79,62.85
423,MECH,1,Manufacturing,62.39,67.42,69.33,81.27,52.08
423,MECH,1,Mechanics,79.68,43.41,65.76,90.52,72.56
423,MECH,1,CAD,48.2,94.18,88.91,87.42,70.58
423,MECH,1,Fluid Dynamics,50.11,91.78,69.28,91.88,67.1
424,CIVIL,1,Surveying,58.44,94.2,68.7,52.74,60.98
424,CIVIL,1,Structures,66.51,42.34,65.44,68.04,88.97
424,CIVIL,1,Concrete,59.52,94.04,49.94,77.5,54.48
424,CIVIL,1,Hydraulics,80.36,94.71,85.05,75.56,74.24
424,CIVIL,1,Construction,85.93,91.48,94.41,66.81,99.55
425,CSE,2,Programming,48.58,53.95,44.9,59.95,88.4
425,CSE,2,Data Structures,86.91,82.84,74.71,73.27,85.44
425,CSE,2,DBMS,61.5,86.27,77.25,83.38,76.8
425,CSE,2,Networks,88.69,53.86,60.96,87.77,74.64
425,CSE,2,OS,88.91,59.05,60.31,93.88,73.22
426,EEE,2,Machines,68.39,58.3,55.22,81.08,55.99
426,EEE,2,Circuits,88.36,82.86,50.49,83.17,80.13
426,EEE,2,Power Systems,50.15,55.03,62.49,83.46,81.94
426,EEE,2,Control,69.27,82.26,81.69,78.98,89.35
426,EEE,2,Measurements,58.38,88.47,73.82,90.23,77.31
427,MECH,4,Thermodynamics,52.01,69.83,60.41,83.36,73.79
427,MECH,4,Manufacturing,85.99,77.29,77.65,56.94,99.21
427,MECH,4,Mechanics,86.29,83.4,58.16,74.46,56.86
427,MECH,4,CAD,69.62,48.02,70.42,80.68,69.51
427,MECH,4,Fluid Dynamics,67.42,88.16,45.97,88.55,58.54
428,EEE,3,Machines,42.02,50.21,82.08,67.28,93.63
428,EEE,3,Circuits,68.86,41.22,79.42,51.06,89.47
428,EEE,3,Power Systems,49.25,59.0,81.87,97.48,68.57
428,EEE,3,Control,85.62,50.49,84.39,81.16,59.64
428,EEE,3,Measurements,56.64,47.25,61.06,56.2,82.2
429,MECH,2,Thermodynamics,94.7,40.66,69.75,76.55,95.71
429,MECH,2,Manufacturing,67.83,69.9,65.94,59.79,52.8
429,MECH,2,Mechanics,62.48,42.89,70.28,61.9,76.68
429,MECH,2,CAD,47.39,91.29,89.2,55.45,67.17
429,MECH,2,Fluid Dynamics,73.74,45.26,59.5,58.81,95.78
430,BIO,1,Biology,86.89,71.89,68.62,96.19,96.62
430,BIO,1,Genetics,93.31,46.9,48.83,82.22,77.07
430,BIO,1,Biochemistry,41.02,43.41,88.84,92.79,67.86
430,BIO,1,Microbiology,89.01,72.65,84.32,68.51,55.67
430,BIO,1,Biotechnology,63.85,65.15,70.3,50.81,99.57
431,CHEM,2,Organic,53.43,50.92,68.97,74.55,71.99
431,CHEM,2,Inorganic,82.45,68.42,73.53,84.81,51.25
431,CHEM,2,Physical,71.39,88.63,40.96,67.29,96.31
431,CHEM,2,Analytical,59.42,65.23,93.98,55.96,53.26
431,CHEM,2,Industrial Chemistry,87.27,87.77,65.96,73.28,91.79
432,ECE,3,Circuits,80.62,54.58,40.93,71.38,92.95
432,ECE,3,Electronics,89.27,92.59,88.38,76.9,72.23
432,ECE,3,Signals,82.62,80.69,69.6,49.8,96.3
432,ECE,3,Communication,65.06,59.98,74.63,82.06,60.53
432,ECE,3,Microprocessors,86.03,55.95,50.27,67.35,86.53
433,MATH,2,Algebra,93.1,84.51,91.72,52.73,53.56
433,MATH,2,Calculus,70.67,55.97,85.54,81.96,98.54
433,MATH,2,Statistics,54.01,66.72,67.57,58.15,79.5
433,MATH,2,Probability,64.38,64.57,59.95,45.93,76.1
433,MATH,2,Discrete Math,58.44,40.07,56.94,60.32,69.67
434,EEE,2,Machines,47.25,67.92,78.08,79.66,90.19
434,EEE,2,Circuits,64.86,68.55,84.57,68.52,85.08
434,EEE,2,Power Systems,63.9,62.98,81.81,54.62,66.93
434,EEE,2,Control,52.33,59.75,52.67,76.87,89.91
434,EEE,2,Measurements,83.26,60.05,94.38,77.66,69.97
435,CIVIL,1,Surveying,85.95,80.14,81.21,55.79,73.42
435,CIVIL,1,Structures,87.4,67.72,77.59,77.34,92.12
435,CIVIL,1,Concrete,55.65,71.65,46.78,82.96,86.6
435,CIVIL,1,Hydraulics,42.36,77.17,62.81,51.83,71.0
435,CIVIL,1,Construction,50.68,62.86,61.14,85.61,88.71
436,CIVIL,2,Surveying,73.39,41.25,91.21,82.74,51.71
436,CIVIL,2,Structures,85.04,51.01,71.86,70.66,70.99
436,CIVIL,2,Concrete,88.93,64.05,44.14,97.07,96.03
436,CIVIL,2,Hydraulics,77.64,65.73,45.11,88.49,53.77
436,CIVIL,2,Construction,43.77,69.56,48.81,45.43,71.16
437,MECH,4,Thermodynamics,47.55,48.83,44.23,56.28,85.77
437,MECH,4,Manufacturing,84.49,64.89,67.86,46.8,53.47
437,MECH,4,Mechanics,54.17,69.91,80.68,78.28,69.61
437,MECH,4,CAD,46.51,82.94,60.01,85.48,75.65
437,MECH,4,Fluid Dynamics,80.63,89.9,90.66,74.43,75.58
438,EEE,3,Machines,54.61,91.47,65.19,52.02,71.64
438,EEE,3,Circuits,46.99,67.64,70.87,63.58,53.58
438,EEE,3,Power Systems,91.89,82.53,86.14,65.18,88.04
438,EEE,3,Control,66.7,51.06,46.84,63.98,56.88
438,EEE,3,Measurements,94.9,42.71,64.26,69.87,65.03
439,CIVIL,4,Surveying,71.42,48.25,83.12,63.28,79.57
439,CIVIL,4,Structures,79.36,88.9,85.97,78.46,69.42
439,CIVIL,4,Concrete,67.68,82.28,88.27,50.71,69.24
439,CIVIL,4,Hydraulics,82.69,63.74,58.27,67.62,80.14
439,CIVIL,4,Construction,94.99,67.11,51.47,53.96,52.12
440,BIO,3,Biology,70.73,69.95,51.29,83.24,87.06
440,BIO,3,Genetics,54.25,58.93,94.48,65.58,88.04
440,BIO,3,Biochemistry,64.9,83.63,82.3,81.73,92.74
440,BIO,3,Microbiology,91.66,71.9,53.06,66.92,87.92
440,BIO,3,Biotechnology,75.8,49.78,42.82,82.56,62.55
441,CIVIL,3,Surveying,67.48,81.07,70.95,49.58,59.28
441,CIVIL,3,Structures,52.06,54.18,71.1,72.72,60.16
441,CIVIL,3,Concrete,43.72,49.43,94.14,70.77,93.37
441,CIVIL,3,Hydraulics,86.68,68.13,78.87,55.6,84.42
441,CIVIL,3,Construction,54.98,85.76,44.6,87.52,55.0
442,CHEM,2,Organic,88.47,56.73,75.99,71.81,68.32
442,CHEM,2,Inorganic,75.5,92.11,42.27,95.54,80.45
442,CHEM,2,Physical,84.4,61.11,65.95,92.79,70.74
442,CHEM,2,Analytical,69.41,41.11,48.72,80.29,85.85
442,CHEM,2,Industrial Chemistry,72.04,47.88,64.5,64.53,74.78
443,CHEM,2,Organic,87.87,82.67,44.62,93.97,73.59
443,CHEM,2,Inorganic,80.91,47.7,76.89,58.0,71.92
443,CHEM,2,Physical,40.93,48.34,45.06,58.19,55.0
443,CHEM,2,Analytical,78.06,41.6,73.98,52.74,97.26
443,CHEM,2,Industrial Chemistry,91.32,52.4,73.79,46.54,96.59
444,CIVIL,1,Surveying,68.76,42.38,58.84,49.23,69.65
444,CIVIL,1,Structures,76.85,65.84,61.1,51.55,62.25
444,CIVIL,1,Concrete,45.51,84.41,47.44,77.75,67.14
444,CIVIL,1,Hydraulics,52.43,75.17,65.14,67.01,79.64
444,CIVIL,1,Construction,67.02,56.69,70.75,81.82,51.33
445,MATH,4,Algebra,65.62,43.17,50.25,75.83,93.31
445,MATH,4,Calculus,88.55,43.85,63.05,77.07,57.35
445,MATH,4,Statistics,82.1,80.93,89.68,45.47,60.83
445,MATH,4,Probability,85.5,76.88,89.19,48.14,79.85
445,MATH,4,Discrete Math,71.3,41.96,68.24,78.52,59.56
446,EEE,2,Machines,55.03,75.22,65.76,92.19,67.12
446,EEE,2,Circuits,54.67,94.17,90.11,46.59,88.54
446,EEE,2,Power Systems,46.07,41.51,55.05,59.81,90.97
446,EEE,2,Control,79.09,93.99,79.13,68.0,84.95
446,EEE,2,Measurements,94.97,79.06,81.89,96.61,55.68
447,MECH,3,Thermodynamics,78.76,86.79,92.49,56.6,75.2
447,MECH,3,Manufacturing,77.43,53.61,73.03,59.17,66.67
447,MECH,3,Mechanics,64.28,69.11,64.72,72.13,64.93
447,MECH,3,CAD,48.74,42.6,50.78,77.01,89.31
447,MECH,3,Fluid Dynamics,49.31,45.97,81.21,61.78,97.57
448,EEE,1,Machines,79.29,57.97,55.92,73.8,53.96
448,EEE,1,Circuits,46.47,49.67,82.61,73.26,50.53
448,EEE,1,Power Systems,77.04,63.3,68.1,56.78,77.59
448,EEE,1,Control,93.85,44.04,55.62,58.36,62.43
448,EEE,1,Measurements,60.83,85.0,90.21,56.12,77.15
449,MATH,4,Algebra,75.03,68.7,63.87,55.56,74.41
449,MATH,4,Calculus,62.07,83.76,82.0,52.37,54.43
449,MATH,4,Statistics,89.95,69.45,87.18,48.2,76.33
449,MATH,4,Probability,69.67,87.34,45.37,58.22,70.33
449,MATH,4,Discrete Math,87.62,91.64,94.6,97.76,50.3
450,EEE,3,Machines,42.62,48.12,59.19,90.65,94.63
450,EEE,3,Circuits,50.28,74.08,90.45,70.51,55.18
450,EEE,3,Power Systems,65.18,60.67,71.77,69.13,50.87
450,EEE,3,Control,94.67,69.89,66.05,97.5,57.79
450,EEE,3,Measurements,50.41,84.44,54.35,88.96,63.58
451,EEE,1,Machines,41.83,68.44,50.82,86.68,82.06
451,EEE,1,Circuits,90.8,83.06,49.94,89.01,82.09
451,EEE,1,Power Systems,76.79,85.77,71.56,70.63,81.83
451,EEE,1,Control,56.39,50.04,73.91,57.86,54.0
451,EEE,1,Measurements,40.03,73.46,59.92,86.38,68.76
452,CIVIL,4,Surveying,66.73,62.39,75.78,64.59,98.19
452,CIVIL,4,Structures,91.49,86.64,90.62,69.7,76.82
452,CIVIL,4,Concrete,80.82,78.29,88.99,84.4,99.89
452,CIVIL,4,Hydraulics,59.17,85.81,78.37,83.03,66.29
452,CIVIL,4,Construction,83.21,89.52,52.02,79.4,69.61
453,BIO,3,Biology,94.43,66.34,52.56,66.0,82.69
453,BIO,3,Genetics,44.18,73.2,91.22,91.77,53.38
453,BIO,3,Biochemistry,94.64,78.43,48.93,45.68,58.56
453,BIO,3,Microbiology,86.1,41.19,52.82,86.65,79.31
453,BIO,3,Biotechnology,83.05,81.04,42.78,94.09,61.35
454,ECE,1,Circuits,70.44,75.44,49.27,98.69,74.41
454,ECE,1,Electronics,43.17,91.55,72.24,83.46,76.26
454,ECE,1,Signals,85.91,41.82,54.76,70.83,53.83
454,ECE,1,Communication,78.82,61.65,55.0,45.19,85.99
454,ECE,1,Microprocessors,85.86,61.73,71.03,57.52,81.11
455,CIVIL,1,Surveying,40.67,66.88,75.43,95.5,69.07
455,CIVIL,1,Structures,82.09,72.87,90.99,66.91,65.95
455,CIVIL,1,Concrete,88.79,42.71,47.5,49.53,92.16
455,CIVIL,1,Hydraulics,40.58,87.39,64.82,45.22,70.08
455,CIVIL,1,Construction,50.27,74.34,77.36,71.81,52.03
456,CHEM,2,Organic,76.09,86.31,79.62,90.65,60.03
456,CHEM,2,Inorganic,88.89,57.72,40.74,91.39,97.09
456,CHEM,2,Physical,76.06,52.73,53.85,70.66,94.89
456,CHEM,2,Analytical,48.23,85.43,56.02,89.47,96.01
456,CHEM,2,Industrial Chemistry,63.51,60.08,84.12,74.12,84.22
457,BIO,1,Biology,74.26,48.41,86.46,55.77,96.61
457,BIO,1,Genetics,53.78,80.36,55.66,62.48,65.5
457,BIO,1,Biochemistry,81.13,70.62,88.56,61.91,84.6
457,BIO,1,Microbiology,81.41,48.33,62.03,71.55,67.78
457,BIO,1,Biotechnology,57.72,77.75,51.87,84.02,96.75
458,ECE,3,Circuits,71.09,73.63,43.79,92.55,64.27
458,ECE,3,Electronics,73.83,93.85,72.75,84.86,72.27
458,ECE,3,Signals,43.32,83.87,41.92,83.54,51.15
458,ECE,3,Communication,87.43,48.67,68.28,77.84,72.88
458,ECE,3,Microprocessors,58.74,65.73,57.13,69.1,67.95
459,MATH,1,Algebra,71.14,53.09,94.38,72.55,59.71
459,MATH,1,Calculus,66.24,87.65,41.2,82.38,77.4
459,MATH,1,Statistics,49.33,84.96,60.29,61.16,91.41
459,MATH,1,Probability,75.12,89.4,74.64,85.74,91.82
459,MATH,1,Discrete Math,43.01,82.68,73.75,48.82,75.43
460,MECH,4,Thermodynamics,44.54,80.48,70.06,97.45,59.16
460,MECH,4,Manufacturing,73.33,51.64,73.77,84.75,86.12
460,MECH,4,Mechanics,84.83,86.95,44.25,63.88,84.36
460,MECH,4,CAD,67.42,50.49,70.4,67.41,69.5
460,MECH,4,Fluid Dynamics,84.54,62.42,41.45,48.19,92.81
461,MATH,3,Algebra,92.83,77.86,60.04,96.62,83.14
461,MATH,3,Calculus,86.44,82.12,60.85,71.33,59.31
461,MATH,3,Statistics,56.06,82.8,89.17,84.85,73.26
461,MATH,3,Probability,44.76,43.13,60.59,70.51,80.46
461,MATH,3,Discrete Math,40.36,94.43,60.02,91.65,76.75
462,CIVIL,3,Surveying,47.17,83.87,79.04,74.01,75.73
462,CIVIL,3,Structures,44.81,76.07,90.12,50.13,63.18
462,CIVIL,3,Concrete,89.63,55.64,75.97,74.41,79.82
462,CIVIL,3,Hydraulics,62.87,56.5,42.67,85.94,87.3
462,CIVIL,3,Construction,76.89,75.4,53.4,46.23,90.44
463,CHEM,4,Organic,67.01,56.88,45.61,48.45,67.44
463,CHEM,4,Inorganic,84.26,90.53,89.32,95.6,95.39
463,CHEM,4,Physical,69.0,52.07,83.89,56.75,63.36
463,CHEM,4,Analytical,52.83,68.32,57.7,53.48,72.66
463,CHEM,4,Industrial Chemistry,88.06,71.38,88.31,55.77,58.35
464,MATH,3,Algebra,71.66,65.48,76.31,88.7,87.57
464,MATH,3,Calculus,91.82,61.9,51.35,75.3,55.54
464,MATH,3,Statistics,55.89,51.43,61.81,51.12,51.59
464,MATH,3,Probability,76.12,73.56,78.96,81.32,55.71
464,MATH,3,Discrete Math,56.01,47.12,86.36,86.08,60.08
465,BIO,3,Biology,58.77,93.16,72.68,89.06,63.23
465,BIO,3,Genetics,51.55,83.12,77.72,82.45,77.63
465,BIO,3,Biochemistry,71.0,80.46,54.85,64.4,93.58
465,BIO,3,Microbiology,56.99,70.05,78.65,100.0,71.76
465,BIO,3,Biotechnology,63.55,86.34,84.3,85.21,73.16
466,CHEM,4,Organic,57.82,73.48,88.19,93.61,55.42
466,CHEM,4,Inorganic,63.56,65.56,93.77,82.29,70.36
466,CHEM,4,Physical,41.43,71.1,45.28,90.89,87.63
466,CHEM,4,Analytical,65.33,63.61,89.35,60.87,62.45
466,CHEM,4,Industrial Chemistry,91.66,84.51,85.13,55.74,57.16
467,MATH,2,Algebra,41.43,53.04,82.58,58.2,86.46
467,MATH,2,Calculus,53.85,61.74,94.07,58.46,68.82
467,MATH,2,Statistics,56.56,46.03,66.94,65.83,84.74
467,MATH,2,Probability,84.97,69.93,41.77,79.04,52.77
467,MATH,2,Discrete Math,73.9,77.68,50.88,90.06,95.55
468,EEE,1,Machines,84.72,56.78,72.27,95.31,66.03
468,EEE,1,Circuits,85.1,40.52,40.2,86.78,88.07
468,EEE,1,Power Systems,83.39,91.15,46.48,57.76,95.19
468,EEE,1,Control,49.75,77.52,69.18,49.58,64.26
468,EEE,1,Measurements,68.62,86.88,78.91,79.2,74.8
469,MECH,2,Thermodynamics,56.43,46.56,62.5,46.57,60.55
469,MECH,2,Manufacturing,63.79,63.02,42.44,77.4,77.48
469,MECH,2,Mechanics,44.3,91.87,45.47,92.02,50.02
469,MECH,2,CAD,88.53,41.08,81.68,64.89,86.91
469,MECH,2,Fluid Dynamics,62.1,43.9,82.21,48.92,96.11
470,CHEM,2,Organic,42.8,66.36,79.77,66.63,60.86
470,CHEM,2,Inorganic,81.75,83.14,90.75,65.69,75.31
470,CHEM,2,Physical,59.97,54.14,81.31,63.68,71.41
470,CHEM,2,Analytical,62.2,79.2,90.48,81.67,73.58
470,CHEM,2,Industrial Chemistry,82.86,75.25,43.33,50.26,51.9
471,BIO,3,Biology,65.12,85.42,57.22,66.13,95.47
471,BIO,3,Genetics,86.03,76.58,54.67,51.44,50.8
471,BIO,3,Biochemistry,45.89,56.09,70.35,48.52,56.81
471,BIO,3,Microbiology,49.96,74.76,73.87,75.29,62.53
471,BIO,3,Biotechnology,60.41,45.32,52.46,94.37,98.98
472,ECE,4,Circuits,75.62,90.43,75.35,46.83,99.84
472,ECE,4,Electronics,45.44,77.55,53.91,66.56,82.3
472,ECE,4,Signals,64.01,53.78,58.39,63.79,97.97
472,ECE,4,Communication,83.92,65.22,50.99,89.61,57.86
472,ECE,4,Microprocessors,51.58,60.13,88.42,52.25,56.11
473,CHEM,1,Organic,67.17,55.2,71.28,69.84,71.75
473,CHEM,1,Inorganic,46.16,47.76,85.16,93.72,61.73
473,CHEM,1,Physical,46.24,42.94,73.46,84.34,68.64
473,CHEM,1,Analytical,77.38,79.21,91.44,48.57,59.61
473,CHEM,1,Industrial Chemistry,43.77,87.74,83.59,76.61,54.18
474,BIO,4,Biology,55.03,56.37,70.84,59.19,53.65
474,BIO,4,Genetics,80.19,56.45,64.88,52.02,90.13
474,BIO,4,Biochemistry,71.1,89.59,67.25,96.78,94.59
474,BIO,4,Microbiology,71.71,91.36,57.77,65.11,52.27
474,BIO,4,Biotechnology,72.41,79.71,82.54,53.24,72.21
475,EEE,2,Machines,49.73,76.42,48.69,94.73,61.53
475,EEE,2,Circuits,56.03,86.8,65.22,46.32,74.73
475,EEE,2,Power Systems,44.65,94.19,72.35,59.11,78.19
475,EEE,2,Control,44.23,83.99,90.89,93.09,67.09
475,EEE,2,Measurements,57.92,41.93,75.83,74.42,72.97
476,ECE,3,Circuits,89.92,49.23,40.53,49.03,61.17
476,ECE,3,Electronics,41.83,67.66,57.27,54.93,87.5
476,ECE,3,Signals,51.24,77.82,59.21,73.15,96.69
476,ECE,3,Communication,42.05,67.51,86.99,77.34,63.84
476,ECE,3,Microprocessors,61.87,77.41,88.99,47.26,53.58
477,ECE,3,Circuits,57.88,52.8,54.57,57.17,59.79
477,ECE,3,Electronics,47.18,91.37,47.93,56.24,62.31
477,ECE,3,Signals,91.32,81.56,83.43,50.76,91.82
477,ECE,3,Communication,62.45,54.46,71.67,90.22,88.93
477,ECE,3,Microprocessors,88.95,91.05,53.1,68.31,50.73
478,EEE,4,Machines,88.36,48.5,87.38,63.12,68.41
478,EEE,4,Circuits,42.15,57.98,88.86,46.41,70.32
478,EEE,4,Power Systems,41.73,60.4,49.5,58.87,93.88
478,EEE,4,Control,63.98,55.06,72.41,52.82,62.97
478,EEE,4,Measurements,70.04,53.06,77.35,72.03,88.6
479,CHEM,1,Organic,92.15,46.37,58.41,62.58,57.56
479,CHEM,1,Inorganic,84.57,81.79,66.64,74.58,52.98
479,CHEM,1,Physical,70.55,83.52,71.56,59.59,83.38
479,CHEM,1,Analytical,59.88,69.97,66.82,65.96,85.94
479,CHEM,1,Industrial Chemistry,88.61,40.29,91.35,73.13,85.04
480,MATH,4,Algebra,87.06,65.69,85.92,54.77,57.96
480,MATH,4,Calculus,76.16,87.86,89.08,80.41,76.27
480,MATH,4,Statistics,58.23,93.9,57.58,85.93,76.6
480,MATH,4,Probability,73.47,61.64,93.07,76.44,96.89
480,MATH,4,Discrete Math,40.42,71.5,79.45,85.98,95.25
481,ECE,2,Circuits,40.24,40.02,65.97,46.61,98.73
481,ECE,2,Electronics,52.21,66.0,43.36,73.71,69.0
481,ECE,2,Signals,42.46,58.43,61.53,99.45,60.39
481,ECE,2,Communication,69.96,94.3,83.56,99.64,98.41
481,ECE,2,Microprocessors,66.92,78.3,46.07,69.26,90.45
482,MATH,3,Algebra,67.79,78.65,81.02,58.94,93.78
482,MATH,3,Calculus,65.29,51.56,87.6,67.98,87.52
482,MATH,3,Statistics,70.14,61.0,84.54,77.15,69.53
482,MATH,3,Probability,46.03,89.25,41.95,92.48,68.0
482,MATH,3,Discrete Math,75.16,90.72,48.34,76.18,88.22
483,EEE,3,Machines,81.67,68.91,74.36,86.66,92.05
483,EEE,3,Circuits,81.9,59.47,94.82,68.9,51.22
483,EEE,3,Power Systems,59.94,47.03,46.68,60.48,52.67
483,EEE,3,Control,77.87,44.07,51.18,50.11,53.16
483,EEE,3,Measurements,54.73,71.45,93.06,93.16,93.8
484,ECE,2,Circuits,49.68,54.57,44.2,87.82,53.49
484,ECE,2,Electronics,70.62,53.63,53.39,99.49,87.84
484,ECE,2,Signals,86.03,71.46,87.91,80.5,97.31
484,ECE,2,Communication,55.47,72.74,77.96,66.61,93.99
484,ECE,2,Microprocessors,93.89,67.16,61.49,70.96,92.64
485,CIVIL,4,Surveying,75.5,42.46,69.82,45.95,88.93
485,CIVIL,4,Structures,58.06,65.96,83.93,47.55,57.93
485,CIVIL,4,Concrete,61.89,52.65,58.58,99.9,91.27
485,CIVIL,4,Hydraulics,88.61,91.54,58.75,61.34,61.7
485,CIVIL,4,Construction,85.66,77.38,52.99,65.73,75.34
486,CHEM,1,Organic,69.05,88.88,60.93,94.97,72.07
486,CHEM,1,Inorganic,81.05,91.16,89.92,48.13,60.29
486,CHEM,1,Physical,66.23,63.74,75.25,96.96,55.62
486,CHEM,1,Analytical,64.85,50.58,89.18,98.05,73.94
486,CHEM,1,Industrial Chemistry,45.72,83.19,78.34,64.51,94.37
487,ECE,3,Circuits,93.67,70.68,71.12,61.36,79.23
487,ECE,3,Electronics,64.18,56.62,43.7,58.9,59.89
487,ECE,3,Signals,69.81,73.09,73.47,66.35,71.06
487,ECE,3,Communication,85.88,66.19,94.33,69.18,82.48
487,ECE,3,Microprocessors,42.77,75.93,86.83,96.84,99.87
488,CIVIL,3,Surveying,55.52,71.65,64.79,76.01,57.87
488,CIVIL,3,Structures,87.09,90.03,64.73,60.42,57.04
488,CIVIL,3,Concrete,77.61,57.17,90.02,81.91,82.28
488,CIVIL,3,Hydraulics,70.77,42.52,91.26,79.54,99.7
488,CIVIL,3,Construction,69.55,79.06,43.09,79.75,88.23
489,BIO,3,Biology,82.82,82.36,52.45,98.65,99.76
489,BIO,3,Genetics,44.16,91.5,55.92,82.91,66.91
489,BIO,3,Biochemistry,93.23,45.58,67.38,68.54,66.3
489,BIO,3,Microbiology,75.5,47.21,79.42,98.93,90.23
489,BIO,3,Biotechnology,87.3,59.78,57.87,73.44,52.29
490,BIO,2,Biology,91.99,47.91,89.67,49.6,91.13
490,BIO,2,Genetics,48.36,42.1,79.57,60.41,85.72
490,BIO,2,Biochemistry,70.53,45.98,91.27,69.88,86.72
490,BIO,2,Microbiology,67.56,73.24,56.65,56.02,77.13
490,BIO,2,Biotechnology,64.21,61.46,76.99,82.98,52.3
491,CSE,1,Programming,58.63,62.65,45.33,57.97,52.58
491,CSE,1,Data Structures,94.79,80.51,44.81,46.11,85.96
491,CSE,1,DBMS,64.16,83.27,90.79,77.96,59.36
491,CSE,1,Networks,83.02,92.57,71.91,82.51,66.87
491,CSE,1,OS,60.98,80.41,91.03,79.59,89.49
492,CSE,1,Programming,49.44,51.66,69.26,54.71,81.75
492,CSE,1,Data Structures,56.04,83.53,84.45,70.51,59.04
492,CSE,1,DBMS,75.57,94.6,74.24,46.97,50.86
492,CSE,1,Networks,57.62,50.77,84.72,91.46,62.93
492,CSE,1,OS,57.91,52.99,89.96,72.65,82.81
493,BIO,4,Biology,62.85,74.71,61.22,63.68,81.72
493,BIO,4,Genetics,72.51,56.14,48.21,65.27,70.76
493,BIO,4,Biochemistry,74.58,90.3,41.99,58.4,59.69
493,BIO,4,Microbiology,67.63,63.63,80.1,58.33,79.72
493,BIO,4,Biotechnology,88.61,90.09,92.73,87.53,95.3
494,EEE,2,Machines,52.9,50.87,40.36,83.88,96.87
494,EEE,2,Circuits,50.28,75.03,81.06,96.02,82.34
494,EEE,2,Power Systems,93.37,58.96,59.25,74.87,69.18
494,EEE,2,Control,40.08,80.25,81.34,86.08,67.25
494,EEE,2,Measurements,68.73,59.8,40.88,75.93,56.19
495,CHEM,2,Organic,44.4,81.55,40.52,97.75,75.76
495,CHEM,2,Inorganic,94.07,43.19,72.09,64.21,92.17
495,CHEM,2,Physical,59.87,54.33,87.17,65.61,50.84
495,CHEM,2,Analytical,61.47,76.0,53.99,68.76,52.84
495,CHEM,2,Industrial Chemistry,72.35,81.6,62.73,68.11,54.41
496,MATH,4,Algebra,51.11,48.51,66.49,74.11,97.45
