date,month,weekday,holiday_flag,special_event,time_slot_code,time_slot,item,category,qty_sold,price_inr,temp_c,weather_condition,promotion_flag,footfall,previous_day_qty
2025-05-31,5,5,1,None,0,Breakfast,Coffee,Beverage,17,340,32.1,Cloudy,0,173,9
2025-05-31,5,5,1,None,1,Lunch,Coffee,Beverage,7,140,32.1,Cloudy,0,173,17
2025-05-31,5,5,1,None,2,Dinner,Coffee,Beverage,8,160,32.1,Cloudy,0,173,7
2025-06-01,6,6,1,None,0,Breakfast,Coffee,Beverage,30,600,31.027493829322832,Rainy,0,375,8
2025-06-01,6,6,1,None,1,Lunch,Coffee,Beverage,8,160,31.027493829322832,Rainy,0,375,30
2025-06-01,6,6,1,None,2,Dinner,Coffee,Beverage,21,420,31.027493829322832,Rainy,0,375,8
2025-06-02,6,0,0,None,0,Breakfast,Coffee,Beverage,100,2000,23.8,Cloudy,0,708,21
2025-06-02,6,0,0,None,1,Lunch,Coffee,Beverage,40,800,23.8,Cloudy,0,708,100
2025-06-02,6,0,0,None,2,Dinner,Coffee,Beverage,29,580,23.8,Cloudy,0,708,40
2025-06-03,6,1,0,None,0,Breakfast,Coffee,Beverage,72,1440,29.6,Sunny,1,492,29
2025-06-03,6,1,0,None,1,Lunch,Coffee,Beverage,29,580,29.6,Sunny,0,492,72
2025-06-03,6,1,0,None,2,Dinner,Coffee,Beverage,32,640,29.6,Sunny,0,492,29
2025-06-04,6,2,0,None,0,Breakfast,Coffee,Beverage,59,1180,22.5,Sunny,0,694,32
2025-06-04,6,2,0,None,1,Lunch,Coffee,Beverage,16,320,22.5,Sunny,0,694,59
2025-06-04,6,2,0,None,2,Dinner,Coffee,Beverage,26,520,22.5,Sunny,0,694,16
2025-06-05,6,3,0,Sports Day,0,Breakfast,Coffee,Beverage,95,1900,28.0,Sunny,0,457,26
2025-06-05,6,3,0,Sports Day,1,Lunch,Coffee,Beverage,16,320,28.0,Sunny,0,457,95
2025-06-05,6,3,0,Sports Day,2,Dinner,Coffee,Beverage,22,440,28.0,Sunny,0,457,16
2025-06-06,6,4,0,None,0,Breakfast,Coffee,Beverage,86,1720,24.5,Cloudy,0,515,22
2025-06-06,6,4,0,None,1,Lunch,Coffee,Beverage,31,620,24.5,Cloudy,0,515,86
2025-06-06,6,4,0,None,2,Dinner,Coffee,Beverage,23,460,24.5,Cloudy,0,515,31
2025-06-07,6,5,1,None,0,Breakfast,Coffee,Beverage,70,1400,29.8,Cloudy,0,397,23
2025-06-07,6,5,1,None,1,Lunch,Coffee,Beverage,21,420,29.8,Cloudy,0,397,70
2025-06-07,6,5,1,None,2,Dinner,Coffee,Beverage,13,260,29.8,Cloudy,0,397,21
2025-06-08,6,6,1,None,0,Breakfast,Coffee,Beverage,41,820,21.7,Sunny,0,381,13
2025-06-08,6,6,1,None,1,Lunch,Coffee,Beverage,11,220,21.7,Sunny,0,381,41
2025-06-08,6,6,1,None,2,Dinner,Coffee,Beverage,6,120,21.7,Sunny,0,381,11
2025-06-09,6,0,0,None,0,Breakfast,Coffee,Beverage,48,960,23.5,Sunny,0,618,6
2025-06-09,6,0,0,None,1,Lunch,Coffee,Beverage,20,400,23.5,Sunny,0,618,48
2025-06-09,6,0,0,None,2,Dinner,Coffee,Beverage,17,340,23.5,Sunny,0,618,20
2025-06-10,6,1,0,None,0,Breakfast,Coffee,Beverage,162,3240,21.0,Sunny,0,778,17
2025-06-10,6,1,0,None,1,Lunch,Coffee,Beverage,19,380,21.0,Sunny,0,778,162
2025-06-10,6,1,0,None,2,Dinner,Coffee,Beverage,25,500,21.0,Sunny,0,778,19
2025-06-11,6,2,0,None,0,Breakfast,Coffee,Beverage,100,2000,28.5,Cloudy,0,482,25
2025-06-11,6,2,0,None,1,Lunch,Coffee,Beverage,7,140,28.5,Cloudy,0,482,100
2025-06-11,6,2,0,None,2,Dinner,Coffee,Beverage,18,360,28.5,Cloudy,0,482,7
2025-06-12,6,3,0,None,0,Breakfast,Coffee,Beverage,43,860,24.5,Sunny,0,420,18
2025-06-12,6,3,0,None,1,Lunch,Coffee,Beverage,10,200,24.5,Sunny,0,420,43
2025-06-12,6,3,0,None,2,Dinner,Coffee,Beverage,25,500,24.5,Sunny,0,420,10
2025-06-13,6,4,0,Sports Day,0,Breakfast,Coffee,Beverage,119,2380,25.8,Cloudy,0,716,25
2025-06-13,6,4,0,Sports Day,1,Lunch,Coffee,Beverage,28,560,25.8,Cloudy,0,716,119
2025-06-13,6,4,0,Sports Day,2,Dinner,Coffee,Beverage,43,860,25.8,Cloudy,0,716,28
2025-06-14,6,5,1,None,0,Breakfast,Coffee,Beverage,35,700,34.8,Cloudy,0,216,43
2025-06-14,6,5,1,None,1,Lunch,Coffee,Beverage,14,280,34.8,Cloudy,0,216,35
2025-06-14,6,5,1,None,2,Dinner,Coffee,Beverage,5,100,34.8,Cloudy,0,216,14
2025-06-15,6,6,1,None,0,Breakfast,Coffee,Beverage,59,1180,29.4,Sunny,0,339,5
2025-06-15,6,6,1,None,1,Lunch,Coffee,Beverage,20,400,29.4,Sunny,0,339,59
2025-06-15,6,6,1,None,2,Dinner,Coffee,Beverage,21,420,29.4,Sunny,1,339,20
2025-06-16,6,0,0,None,0,Breakfast,Coffee,Beverage,81,1620,26.058828916302442,Rainy,0,575,21
2025-06-16,6,0,0,None,1,Lunch,Coffee,Beverage,28,560,26.058828916302442,Rainy,0,575,81
2025-06-16,6,0,0,None,2,Dinner,Coffee,Beverage,28,560,26.058828916302442,Rainy,0,575,28
2025-06-17,6,1,0,Sports Day,0,Breakfast,Coffee,Beverage,106,2120,32.7,Cloudy,0,538,28
2025-06-17,6,1,0,Sports Day,1,Lunch,Coffee,Beverage,34,680,32.7,Cloudy,0,538,106
2025-06-17,6,1,0,Sports Day,2,Dinner,Coffee,Beverage,11,220,32.7,Cloudy,0,538,34
2025-06-18,6,2,0,None,0,Breakfast,Coffee,Beverage,54,1080,21.206711089457002,Rainy,0,739,11
2025-06-18,6,2,0,None,1,Lunch,Coffee,Beverage,44,880,21.206711089457002,Rainy,0,739,54
2025-06-18,6,2,0,None,2,Dinner,Coffee,Beverage,26,520,21.206711089457002,Rainy,1,739,44
2025-06-19,6,3,0,None,0,Breakfast,Coffee,Beverage,87,1740,23.520512429524018,Rainy,0,695,26
2025-06-19,6,3,0,None,1,Lunch,Coffee,Beverage,18,360,23.520512429524018,Rainy,0,695,87
2025-06-19,6,3,0,None,2,Dinner,Coffee,Beverage,15,300,23.520512429524018,Rainy,0,695,18
2025-06-20,6,4,0,None,0,Breakfast,Coffee,Beverage,74,1480,33.2,Sunny,0,553,15
2025-06-20,6,4,0,None,1,Lunch,Coffee,Beverage,14,280,33.2,Sunny,0,553,74
2025-06-20,6,4,0,None,2,Dinner,Coffee,Beverage,30,600,33.2,Sunny,0,553,14
2025-06-21,6,5,1,None,0,Breakfast,Coffee,Beverage,83,1660,25.0,Sunny,0,419,30
2025-06-21,6,5,1,None,1,Lunch,Coffee,Beverage,15,300,25.0,Sunny,0,419,83
2025-06-21,6,5,1,None,2,Dinner,Coffee,Beverage,20,400,25.0,Sunny,0,419,15
2025-06-22,6,6,1,None,0,Breakfast,Coffee,Beverage,41,820,30.8,Sunny,0,279,20
2025-06-22,6,6,1,None,1,Lunch,Coffee,Beverage,20,400,30.8,Sunny,0,279,41
2025-06-22,6,6,1,None,2,Dinner,Coffee,Beverage,18,360,30.8,Sunny,1,279,20
2025-06-23,6,0,0,None,0,Breakfast,Coffee,Beverage,75,1500,21.6,Sunny,0,770,18
2025-06-23,6,0,0,None,1,Lunch,Coffee,Beverage,41,820,21.6,Sunny,0,770,75
2025-06-23,6,0,0,None,2,Dinner,Coffee,Beverage,50,1000,21.6,Sunny,0,770,41
2025-06-24,6,1,0,None,0,Breakfast,Coffee,Beverage,79,1580,28.8,Cloudy,0,636,50
2025-06-24,6,1,0,None,1,Lunch,Coffee,Beverage,32,640,28.8,Cloudy,0,636,79
2025-06-24,6,1,0,None,2,Dinner,Coffee,Beverage,34,680,28.8,Cloudy,0,636,32
2025-06-25,6,2,0,None,0,Breakfast,Coffee,Beverage,41,820,24.5,Sunny,0,543,34
2025-06-25,6,2,0,None,1,Lunch,Coffee,Beverage,14,280,24.5,Sunny,0,543,41
2025-06-25,6,2,0,None,2,Dinner,Coffee,Beverage,37,740,24.5,Sunny,0,543,14
2025-06-26,6,3,0,Tech Meet,0,Breakfast,Coffee,Beverage,57,1140,18.251535733672984,Rainy,0,425,37
2025-06-26,6,3,0,Tech Meet,1,Lunch,Coffee,Beverage,39,780,18.251535733672984,Rainy,1,425,57
2025-06-26,6,3,0,Tech Meet,2,Dinner,Coffee,Beverage,48,960,18.251535733672984,Rainy,1,425,39
2025-06-27,6,4,0,None,0,Breakfast,Coffee,Beverage,78,1560,31.2,Cloudy,0,447,48
2025-06-27,6,4,0,None,1,Lunch,Coffee,Beverage,18,360,31.2,Cloudy,0,447,78
2025-06-27,6,4,0,None,2,Dinner,Coffee,Beverage,11,220,31.2,Cloudy,0,447,18
2025-06-28,6,5,1,Cultural Fest,0,Breakfast,Coffee,Beverage,41,820,22.76430154836477,Rainy,0,212,11
2025-06-28,6,5,1,Cultural Fest,1,Lunch,Coffee,Beverage,15,300,22.76430154836477,Rainy,0,212,41
2025-06-28,6,5,1,Cultural Fest,2,Dinner,Coffee,Beverage,9,180,22.76430154836477,Rainy,0,212,15
2025-06-29,6,6,1,Cultural Fest,0,Breakfast,Coffee,Beverage,45,900,21.5,Sunny,0,201,9
2025-06-29,6,6,1,Cultural Fest,1,Lunch,Coffee,Beverage,14,280,21.5,Sunny,0,201,45
2025-06-29,6,6,1,Cultural Fest,2,Dinner,Coffee,Beverage,7,140,21.5,Sunny,1,201,14
2025-06-30,6,0,0,None,0,Breakfast,Coffee,Beverage,64,1280,23.1,Sunny,1,476,7
2025-06-30,6,0,0,None,1,Lunch,Coffee,Beverage,11,220,23.1,Sunny,1,476,64
2025-06-30,6,0,0,None,2,Dinner,Coffee,Beverage,17,340,23.1,Sunny,1,476,11
2025-07-01,7,1,0,None,0,Breakfast,Coffee,Beverage,138,2760,33.9,Sunny,1,526,17
2025-07-01,7,1,0,None,1,Lunch,Coffee,Beverage,30,600,33.9,Sunny,0,526,138
2025-07-01,7,1,0,None,2,Dinner,Coffee,Beverage,12,240,33.9,Sunny,0,526,30
2025-07-02,7,2,0,Cultural Fest,0,Breakfast,Coffee,Beverage,113,2260,26.4,Sunny,0,620,12
2025-07-02,7,2,0,Cultural Fest,1,Lunch,Coffee,Beverage,45,900,26.4,Sunny,0,620,113
2025-07-02,7,2,0,Cultural Fest,2,Dinner,Coffee,Beverage,37,740,26.4,Sunny,0,620,45
2025-07-03,7,3,0,None,0,Breakfast,Coffee,Beverage,92,1840,26.827330638850686,Rainy,0,558,37
2025-07-03,7,3,0,None,1,Lunch,Coffee,Beverage,19,380,26.827330638850686,Rainy,0,558,92
2025-07-03,7,3,0,None,2,Dinner,Coffee,Beverage,11,220,26.827330638850686,Rainy,0,558,19
2025-07-04,7,4,0,Sports Day,0,Breakfast,Coffee,Beverage,83,1660,32.23740713092223,Rainy,0,444,11
2025-07-04,7,4,0,Sports Day,1,Lunch,Coffee,Beverage,16,320,32.23740713092223,Rainy,0,444,83
2025-07-04,7,4,0,Sports Day,2,Dinner,Coffee,Beverage,12,240,32.23740713092223,Rainy,0,444,16
2025-07-05,7,5,1,Cultural Fest,0,Breakfast,Coffee,Beverage,81,1620,29.7,Sunny,0,365,12
2025-07-05,7,5,1,Cultural Fest,1,Lunch,Coffee,Beverage,17,340,29.7,Sunny,0,365,81
2025-07-05,7,5,1,Cultural Fest,2,Dinner,Coffee,Beverage,17,340,29.7,Sunny,0,365,17
2025-07-06,7,6,1,None,0,Breakfast,Coffee,Beverage,65,1300,28.4,Cloudy,0,322,17
2025-07-06,7,6,1,None,1,Lunch,Coffee,Beverage,15,300,28.4,Cloudy,1,322,65
2025-07-06,7,6,1,None,2,Dinner,Coffee,Beverage,18,360,28.4,Cloudy,0,322,15
2025-07-07,7,0,0,None,0,Breakfast,Coffee,Beverage,90,1800,26.7,Cloudy,0,452,18
2025-07-07,7,0,0,None,1,Lunch,Coffee,Beverage,9,180,26.7,Cloudy,0,452,90
2025-07-07,7,0,0,None,2,Dinner,Coffee,Beverage,9,180,26.7,Cloudy,0,452,9
2025-07-08,7,1,0,Sports Day,0,Breakfast,Coffee,Beverage,194,3880,23.7,Cloudy,0,736,9
2025-07-08,7,1,0,Sports Day,1,Lunch,Coffee,Beverage,25,500,23.7,Cloudy,0,736,194
2025-07-08,7,1,0,Sports Day,2,Dinner,Coffee,Beverage,31,620,23.7,Cloudy,0,736,25
2025-07-09,7,2,0,Sports Day,0,Breakfast,Coffee,Beverage,229,4580,23.1,Cloudy,0,699,31
2025-07-09,7,2,0,Sports Day,1,Lunch,Coffee,Beverage,53,1060,23.1,Cloudy,0,699,229
2025-07-09,7,2,0,Sports Day,2,Dinner,Coffee,Beverage,70,1400,23.1,Cloudy,0,699,53
2025-07-10,7,3,0,Sports Day,0,Breakfast,Coffee,Beverage,122,2440,34.9,Sunny,0,745,70
2025-07-10,7,3,0,Sports Day,1,Lunch,Coffee,Beverage,25,500,34.9,Sunny,0,745,122
2025-07-10,7,3,0,Sports Day,2,Dinner,Coffee,Beverage,38,760,34.9,Sunny,0,745,25
2025-07-11,7,4,0,None,0,Breakfast,Coffee,Beverage,79,1580,25.8,Sunny,0,652,38
2025-07-11,7,4,0,None,1,Lunch,Coffee,Beverage,22,440,25.8,Sunny,0,652,79
2025-07-11,7,4,0,None,2,Dinner,Coffee,Beverage,18,360,25.8,Sunny,0,652,22
2025-07-12,7,5,1,None,0,Breakfast,Coffee,Beverage,53,1060,26.8,Sunny,0,315,18
2025-07-12,7,5,1,None,1,Lunch,Coffee,Beverage,7,140,26.8,Sunny,1,315,53
2025-07-12,7,5,1,None,2,Dinner,Coffee,Beverage,11,220,26.8,Sunny,0,315,7
2025-07-13,7,6,1,None,0,Breakfast,Coffee,Beverage,61,1220,20.5,Sunny,0,306,11
2025-07-13,7,6,1,None,1,Lunch,Coffee,Beverage,7,140,20.5,Sunny,0,306,61
2025-07-13,7,6,1,None,2,Dinner,Coffee,Beverage,14,280,20.5,Sunny,0,306,7
2025-07-14,7,0,0,None,0,Breakfast,Coffee,Beverage,94,1880,31.1,Sunny,0,615,14
2025-07-14,7,0,0,None,1,Lunch,Coffee,Beverage,23,460,31.1,Sunny,0,615,94
2025-07-14,7,0,0,None,2,Dinner,Coffee,Beverage,28,560,31.1,Sunny,0,615,23
2025-07-15,7,1,0,Cultural Fest,0,Breakfast,Coffee,Beverage,85,1700,23.1,Cloudy,1,443,28
2025-07-15,7,1,0,Cultural Fest,1,Lunch,Coffee,Beverage,36,720,23.1,Cloudy,0,443,85
2025-07-15,7,1,0,Cultural Fest,2,Dinner,Coffee,Beverage,38,760,23.1,Cloudy,0,443,36
2025-07-16,7,2,0,None,0,Breakfast,Coffee,Beverage,39,780,25.7,Cloudy,0,543,38
2025-07-16,7,2,0,None,1,Lunch,Coffee,Beverage,29,580,25.7,Cloudy,0,543,39
2025-07-16,7,2,0,None,2,Dinner,Coffee,Beverage,12,240,25.7,Cloudy,0,543,29
2025-07-17,7,3,0,Cultural Fest,0,Breakfast,Coffee,Beverage,92,1840,20.2,Sunny,1,507,12
2025-07-17,7,3,0,Cultural Fest,1,Lunch,Coffee,Beverage,21,420,20.2,Sunny,0,507,92
2025-07-17,7,3,0,Cultural Fest,2,Dinner,Coffee,Beverage,22,440,20.2,Sunny,0,507,21
2025-07-18,7,4,0,None,0,Breakfast,Coffee,Beverage,49,980,25.2,Sunny,0,589,22
2025-07-18,7,4,0,None,1,Lunch,Coffee,Beverage,30,600,25.2,Sunny,1,589,49
2025-07-18,7,4,0,None,2,Dinner,Coffee,Beverage,29,580,25.2,Sunny,0,589,30
2025-07-19,7,5,1,Cultural Fest,0,Breakfast,Coffee,Beverage,66,1320,24.3,Sunny,0,349,29
2025-07-19,7,5,1,Cultural Fest,1,Lunch,Coffee,Beverage,10,200,24.3,Sunny,0,349,66
2025-07-19,7,5,1,Cultural Fest,2,Dinner,Coffee,Beverage,20,400,24.3,Sunny,0,349,10
2025-07-20,7,6,1,None,0,Breakfast,Coffee,Beverage,30,600,20.2,Sunny,1,373,20
2025-07-20,7,6,1,None,1,Lunch,Coffee,Beverage,7,140,20.2,Sunny,0,373,30
2025-07-20,7,6,1,None,2,Dinner,Coffee,Beverage,11,220,20.2,Sunny,0,373,7
2025-07-21,7,0,0,None,0,Breakfast,Coffee,Beverage,90,1800,22.0,Sunny,0,650,11
2025-07-21,7,0,0,None,1,Lunch,Coffee,Beverage,21,420,22.0,Sunny,0,650,90
2025-07-21,7,0,0,None,2,Dinner,Coffee,Beverage,35,700,22.0,Sunny,0,650,21
2025-07-22,7,1,0,Tech Meet,0,Breakfast,Coffee,Beverage,176,3520,30.2,Sunny,0,589,35
2025-07-22,7,1,0,Tech Meet,1,Lunch,Coffee,Beverage,43,860,30.2,Sunny,0,589,176
2025-07-22,7,1,0,Tech Meet,2,Dinner,Coffee,Beverage,52,1040,30.2,Sunny,0,589,43
2025-07-23,7,2,0,None,0,Breakfast,Coffee,Beverage,53,1060,24.8,Sunny,0,670,52
2025-07-23,7,2,0,None,1,Lunch,Coffee,Beverage,35,700,24.8,Sunny,0,670,53
2025-07-23,7,2,0,None,2,Dinner,Coffee,Beverage,28,560,24.8,Sunny,0,670,35
2025-07-24,7,3,0,Cultural Fest,0,Breakfast,Coffee,Beverage,108,2160,20.4,Sunny,0,630,28
2025-07-24,7,3,0,Cultural Fest,1,Lunch,Coffee,Beverage,18,360,20.4,Sunny,0,630,108
2025-07-24,7,3,0,Cultural Fest,2,Dinner,Coffee,Beverage,41,820,20.4,Sunny,1,630,18
2025-07-25,7,4,0,None,0,Breakfast,Coffee,Beverage,110,2200,23.3,Sunny,0,734,41
2025-07-25,7,4,0,None,1,Lunch,Coffee,Beverage,44,880,23.3,Sunny,0,734,110
2025-07-25,7,4,0,None,2,Dinner,Coffee,Beverage,12,240,23.3,Sunny,0,734,44
2025-07-26,7,5,1,None,0,Breakfast,Coffee,Beverage,26,520,24.9,Sunny,0,386,12
2025-07-26,7,5,1,None,1,Lunch,Coffee,Beverage,7,140,24.9,Sunny,0,386,26
2025-07-26,7,5,1,None,2,Dinner,Coffee,Beverage,24,480,24.9,Sunny,0,386,7
2025-07-27,7,6,1,None,0,Breakfast,Coffee,Beverage,49,980,22.8,Sunny,0,354,24
2025-07-27,7,6,1,None,1,Lunch,Coffee,Beverage,6,120,22.8,Sunny,0,354,49
2025-07-27,7,6,1,None,2,Dinner,Coffee,Beverage,6,120,22.8,Sunny,0,354,6
2025-07-28,7,0,0,None,0,Breakfast,Coffee,Beverage,93,1860,25.5,Sunny,1,720,6
2025-07-28,7,0,0,None,1,Lunch,Coffee,Beverage,34,680,25.5,Sunny,0,720,93
2025-07-28,7,0,0,None,2,Dinner,Coffee,Beverage,15,300,25.5,Sunny,0,720,34
2025-07-29,7,1,0,None,0,Breakfast,Coffee,Beverage,122,2440,27.1,Sunny,1,558,15
2025-07-29,7,1,0,None,1,Lunch,Coffee,Beverage,15,300,27.1,Sunny,0,558,122
2025-07-29,7,1,0,None,2,Dinner,Coffee,Beverage,25,500,27.1,Sunny,0,558,15
2025-07-30,7,2,0,Tech Meet,0,Breakfast,Coffee,Beverage,148,2960,32.4,Cloudy,0,729,25
2025-07-30,7,2,0,Tech Meet,1,Lunch,Coffee,Beverage,34,680,32.4,Cloudy,0,729,148
2025-07-30,7,2,0,Tech Meet,2,Dinner,Coffee,Beverage,43,860,32.4,Cloudy,0,729,34
2025-07-31,7,3,0,None,0,Breakfast,Coffee,Beverage,145,2900,22.2,Cloudy,0,780,43
2025-07-31,7,3,0,None,1,Lunch,Coffee,Beverage,54,1080,22.2,Cloudy,1,780,145
2025-07-31,7,3,0,None,2,Dinner,Coffee,Beverage,31,620,22.2,Cloudy,0,780,54
2025-08-01,8,4,0,None,0,Breakfast,Coffee,Beverage,115,2300,23.5,Sunny,0,712,31
2025-08-01,8,4,0,None,1,Lunch,Coffee,Beverage,38,760,23.5,Sunny,0,712,115
2025-08-01,8,4,0,None,2,Dinner,Coffee,Beverage,25,500,23.5,Sunny,0,712,38
2025-08-02,8,5,1,None,0,Breakfast,Coffee,Beverage,56,1120,25.9,Sunny,0,499,25
2025-08-02,8,5,1,None,1,Lunch,Coffee,Beverage,26,520,25.9,Sunny,0,499,56
2025-08-02,8,5,1,None,2,Dinner,Coffee,Beverage,14,280,25.9,Sunny,0,499,26
2025-08-03,8,6,1,None,0,Breakfast,Coffee,Beverage,24,480,32.5,Sunny,0,319,14
2025-08-03,8,6,1,None,1,Lunch,Coffee,Beverage,10,200,32.5,Sunny,0,319,24
2025-08-03,8,6,1,None,2,Dinner,Coffee,Beverage,22,440,32.5,Sunny,0,319,10
2025-08-04,8,0,0,None,0,Breakfast,Coffee,Beverage,62,1240,22.6,Sunny,0,445,22
2025-08-04,8,0,0,None,1,Lunch,Coffee,Beverage,22,440,22.6,Sunny,0,445,62
2025-08-04,8,0,0,None,2,Dinner,Coffee,Beverage,12,240,22.6,Sunny,0,445,22
2025-08-05,8,1,0,None,0,Breakfast,Coffee,Beverage,104,2080,26.3,Cloudy,1,774,12
2025-08-05,8,1,0,None,1,Lunch,Coffee,Beverage,16,320,26.3,Cloudy,0,774,104
2025-08-05,8,1,0,None,2,Dinner,Coffee,Beverage,37,740,26.3,Cloudy,0,774,16
2025-08-06,8,2,0,None,0,Breakfast,Coffee,Beverage,128,2560,23.0,Cloudy,0,641,37
2025-08-06,8,2,0,None,1,Lunch,Coffee,Beverage,21,420,23.0,Cloudy,0,641,128
2025-08-06,8,2,0,None,2,Dinner,Coffee,Beverage,37,740,23.0,Cloudy,0,641,21
2025-08-07,8,3,0,None,0,Breakfast,Coffee,Beverage,68,1360,26.3,Sunny,0,499,37
2025-08-07,8,3,0,None,1,Lunch,Coffee,Beverage,32,640,26.3,Sunny,0,499,68
2025-08-07,8,3,0,None,2,Dinner,Coffee,Beverage,31,620,26.3,Sunny,0,499,32
2025-08-08,8,4,0,None,0,Breakfast,Coffee,Beverage,76,1520,22.2,Sunny,0,590,31
2025-08-08,8,4,0,None,1,Lunch,Coffee,Beverage,21,420,22.2,Sunny,0,590,76
2025-08-08,8,4,0,None,2,Dinner,Coffee,Beverage,21,420,22.2,Sunny,0,590,21
2025-08-09,8,5,1,Cultural Fest,0,Breakfast,Coffee,Beverage,88,1760,23.33686275729876,Rainy,0,395,21
2025-08-09,8,5,1,Cultural Fest,1,Lunch,Coffee,Beverage,33,660,23.33686275729876,Rainy,0,395,88
2025-08-09,8,5,1,Cultural Fest,2,Dinner,Coffee,Beverage,18,360,23.33686275729876,Rainy,0,395,33
2025-08-10,8,6,1,None,0,Breakfast,Coffee,Beverage,20,400,29.9,Sunny,0,317,18
2025-08-10,8,6,1,None,1,Lunch,Coffee,Beverage,8,160,29.9,Sunny,0,317,20
2025-08-10,8,6,1,None,2,Dinner,Coffee,Beverage,5,100,29.9,Sunny,0,317,8
2025-08-11,8,0,0,None,0,Breakfast,Coffee,Beverage,116,2320,29.0,Sunny,1,772,5
2025-08-11,8,0,0,None,1,Lunch,Coffee,Beverage,48,960,29.0,Sunny,0,772,116
2025-08-11,8,0,0,None,2,Dinner,Coffee,Beverage,46,920,29.0,Sunny,0,772,48
2025-08-12,8,1,0,None,0,Breakfast,Coffee,Beverage,111,2220,30.0,Sunny,0,781,46
2025-08-12,8,1,0,None,1,Lunch,Coffee,Beverage,12,240,30.0,Sunny,0,781,111
2025-08-12,8,1,0,None,2,Dinner,Coffee,Beverage,32,640,30.0,Sunny,0,781,12
2025-08-13,8,2,0,None,0,Breakfast,Coffee,Beverage,74,1480,20.7,Sunny,0,461,32
2025-08-13,8,2,0,None,1,Lunch,Coffee,Beverage,25,500,20.7,Sunny,0,461,74
2025-08-13,8,2,0,None,2,Dinner,Coffee,Beverage,11,220,20.7,Sunny,0,461,25
2025-08-14,8,3,0,None,0,Breakfast,Coffee,Beverage,48,960,34.6,Sunny,0,569,11
2025-08-14,8,3,0,None,1,Lunch,Coffee,Beverage,25,500,34.6,Sunny,0,569,48
2025-08-14,8,3,0,None,2,Dinner,Coffee,Beverage,16,320,34.6,Sunny,0,569,25
2025-08-15,8,4,0,None,0,Breakfast,Coffee,Beverage,82,1640,28.7,Sunny,1,585,16
2025-08-15,8,4,0,None,1,Lunch,Coffee,Beverage,38,760,28.7,Sunny,0,585,82
2025-08-15,8,4,0,None,2,Dinner,Coffee,Beverage,17,340,28.7,Sunny,0,585,38
2025-08-16,8,5,1,None,0,Breakfast,Coffee,Beverage,21,420,24.4,Cloudy,0,268,17
2025-08-16,8,5,1,None,1,Lunch,Coffee,Beverage,12,240,24.4,Cloudy,0,268,21
2025-08-16,8,5,1,None,2,Dinner,Coffee,Beverage,9,180,24.4,Cloudy,0,268,12
2025-08-17,8,6,1,None,0,Breakfast,Coffee,Beverage,53,1060,33.1,Cloudy,0,476,9
2025-08-17,8,6,1,None,1,Lunch,Coffee,Beverage,22,440,33.1,Cloudy,0,476,53
2025-08-17,8,6,1,None,2,Dinner,Coffee,Beverage,9,180,33.1,Cloudy,0,476,22
2025-08-18,8,0,0,None,0,Breakfast,Coffee,Beverage,131,2620,21.2,Cloudy,0,759,9
2025-08-18,8,0,0,None,1,Lunch,Coffee,Beverage,53,1060,21.2,Cloudy,1,759,131
2025-08-18,8,0,0,None,2,Dinner,Coffee,Beverage,17,340,21.2,Cloudy,0,759,53
2025-08-19,8,1,0,Sports Day,0,Breakfast,Coffee,Beverage,92,1840,30.8,Sunny,0,448,17
2025-08-19,8,1,0,Sports Day,1,Lunch,Coffee,Beverage,19,380,30.8,Sunny,0,448,92
2025-08-19,8,1,0,Sports Day,2,Dinner,Coffee,Beverage,25,500,30.8,Sunny,1,448,19
2025-08-20,8,2,0,None,0,Breakfast,Coffee,Beverage,68,1360,34.7,Sunny,0,743,25
2025-08-20,8,2,0,None,1,Lunch,Coffee,Beverage,59,1180,34.7,Sunny,0,743,68
2025-08-20,8,2,0,None,2,Dinner,Coffee,Beverage,67,1340,34.7,Sunny,1,743,59
2025-08-21,8,3,0,None,0,Breakfast,Coffee,Beverage,43,860,22.7,Sunny,1,470,67
2025-08-21,8,3,0,None,1,Lunch,Coffee,Beverage,19,380,22.7,Sunny,0,470,43
2025-08-21,8,3,0,None,2,Dinner,Coffee,Beverage,17,340,22.7,Sunny,0,470,19
2025-08-22,8,4,0,Cultural Fest,0,Breakfast,Coffee,Beverage,185,3700,24.9,Sunny,0,672,17
2025-08-22,8,4,0,Cultural Fest,1,Lunch,Coffee,Beverage,19,380,24.9,Sunny,0,672,185
2025-08-22,8,4,0,Cultural Fest,2,Dinner,Coffee,Beverage,63,1260,24.9,Sunny,0,672,19
2025-08-23,8,5,1,None,0,Breakfast,Coffee,Beverage,43,860,19.71446858063742,Rainy,0,233,63
2025-08-23,8,5,1,None,1,Lunch,Coffee,Beverage,5,100,19.71446858063742,Rainy,0,233,43
2025-08-23,8,5,1,None,2,Dinner,Coffee,Beverage,11,220,19.71446858063742,Rainy,0,233,5
2025-08-24,8,6,1,None,0,Breakfast,Coffee,Beverage,79,1580,33.6,Sunny,1,318,11
2025-08-24,8,6,1,None,1,Lunch,Coffee,Beverage,23,460,33.6,Sunny,0,318,79
2025-08-24,8,6,1,None,2,Dinner,Coffee,Beverage,18,360,33.6,Sunny,0,318,23
2025-08-25,8,0,0,None,0,Breakfast,Coffee,Beverage,62,1240,25.1,Sunny,0,438,18
