date,building,energy_kwh,temp_c,humidity_pct,occupancy_estimate,weekday,holiday_flag,outside_temp_c,rainfall_mm,building_area_sqm,floor_count,equipment_factor,class_event_count
2024-10-11,Admin,144.62,34.9,89.8,66,4,0,29.5,15.5,1500,2,0.9,2
2024-10-11,Lab Block,165.09,23.3,80.9,142,4,0,29.5,15.5,2500,3,1.5,0
2024-10-12,Academic Block,154.42,31.0,31.3,138,5,1,15.3,0.4,3000,3,1.0,1
2024-10-12,Library,174.4,26.9,60.7,179,5,1,15.3,0.4,2000,2,1.2,2
2024-10-12,Hostel,127.18,27.1,79.1,33,5,1,15.3,0.4,5000,4,1.1,4
2024-10-12,Admin,104.65,36.5,85.2,19,5,1,15.3,0.4,1500,2,0.9,3
2024-10-12,Lab Block,182.96,37.8,59.3,147,5,1,15.3,0.4,2500,3,1.5,3
2024-10-13,Academic Block,152.58,35.1,77.1,103,6,1,20.3,14.5,3000,3,1.0,3
2024-10-13,Library,149.0,27.4,59.5,113,6,1,20.3,14.5,2000,2,1.2,1
2024-10-13,Hostel,174.5,29.2,61.9,166,6,1,20.3,14.5,5000,4,1.1,0
2024-10-13,Admin,161.62,24.2,69.8,138,6,1,20.3,14.5,1500,2,0.9,3
2024-10-13,Lab Block,140.34,31.6,38.8,106,6,1,20.3,14.5,2500,3,1.5,1
2024-10-14,Academic Block,145.21,32.7,72.0,90,0,0,31.4,6.7,3000,3,1.0,2
2024-10-14,Library,194.62,21.3,55.4,190,0,0,31.4,6.7,2000,2,1.2,1
2024-10-14,Hostel,140.13,36.1,33.1,108,0,0,31.4,6.7,5000,4,1.1,1
2024-10-14,Admin,126.45,23.6,84.0,71,0,0,31.4,6.7,1500,2,0.9,2
2024-10-14,Lab Block,142.03,27.5,70.5,86,0,0,31.4,6.7,2500,3,1.5,0
2024-10-15,Academic Block,132.0,36.7,76.4,42,1,0,29.8,0.4,3000,3,1.0,2
2024-10-15,Library,185.18,30.4,61.1,162,1,0,29.8,0.4,2000,2,1.2,1
2024-10-15,Hostel,137.52,23.3,33.4,113,1,0,29.8,0.4,5000,4,1.1,2
2024-10-15,Admin,144.18,37.6,73.7,75,1,0,29.8,0.4,1500,2,0.9,2
2024-10-15,Lab Block,155.58,34.7,44.7,111,1,0,29.8,0.4,2500,3,1.5,1
2024-10-16,Academic Block,113.12,24.8,37.9,56,2,0,33.4,0.6,3000,3,1.0,0
2024-10-16,Library,115.66,35.9,45.1,27,2,0,33.4,0.6,2000,2,1.2,3
2024-10-16,Hostel,153.36,37.0,49.2,118,2,0,33.4,0.6,5000,4,1.1,1
2024-10-16,Admin,172.64,21.4,56.7,159,2,0,33.4,0.6,1500,2,0.9,1
2024-10-16,Lab Block,127.11,30.7,85.7,22,2,0,33.4,0.6,2500,3,1.5,3
2024-10-17,Academic Block,179.92,32.8,73.9,166,3,0,33.1,3.3,3000,3,1.0,3
2024-10-17,Library,139.4,31.2,33.1,86,3,0,33.1,3.3,2000,2,1.2,3
2024-10-17,Hostel,213.29,38.0,48.0,238,3,0,33.1,3.3,5000,4,1.1,3
2024-10-17,Admin,125.37,29.5,62.2,37,3,0,33.1,3.3,1500,2,0.9,3
2024-10-17,Lab Block,215.6,33.7,75.7,195,3,0,33.1,3.3,2500,3,1.5,4
2024-10-18,Academic Block,232.8,36.0,83.4,232,4,0,24.8,1.3,3000,3,1.0,4
2024-10-18,Library,112.93,33.6,54.0,25,4,0,24.8,1.3,2000,2,1.2,1
2024-10-18,Hostel,157.75,26.8,68.5,124,4,0,24.8,1.3,5000,4,1.1,0
2024-10-18,Admin,218.05,29.7,69.3,217,4,0,24.8,1.3,1500,2,0.9,3
2024-10-18,Lab Block,134.34,32.8,85.7,59,4,0,24.8,1.3,2500,3,1.5,3
2024-10-19,Academic Block,154.43,24.3,44.1,120,5,1,33.3,2.2,3000,3,1.0,0
2024-10-19,Library,139.67,23.5,88.9,63,5,1,33.3,2.2,2000,2,1.2,0
2024-10-19,Hostel,205.49,26.9,66.1,204,5,1,33.3,2.2,5000,4,1.1,2
2024-10-19,Admin,204.55,23.3,54.0,231,5,1,33.3,2.2,1500,2,0.9,1
2024-10-19,Lab Block,139.93,23.0,42.6,89,5,1,33.3,2.2,2500,3,1.5,1
2024-10-20,Academic Block,172.55,26.7,89.2,134,6,1,19.6,8.1,3000,3,1.0,2
2024-10-20,Library,220.22,34.4,77.8,248,6,1,19.6,8.1,2000,2,1.2,1
2024-10-20,Hostel,129.42,27.4,49.1,46,6,1,19.6,8.1,5000,4,1.1,4
2024-10-20,Admin,115.31,25.1,57.5,44,6,1,19.6,8.1,1500,2,0.9,0
2024-10-20,Lab Block,135.44,24.6,46.8,90,6,1,19.6,8.1,2500,3,1.5,0
2024-10-21,Academic Block,136.48,33.5,56.3,105,0,0,16.9,19.9,3000,3,1.0,1
2024-10-21,Library,223.82,28.9,85.8,234,0,0,16.9,19.9,2000,2,1.2,4
2024-10-21,Hostel,98.46,27.5,38.9,12,0,0,16.9,19.9,5000,4,1.1,3
2024-10-21,Admin,168.93,30.8,30.4,174,0,0,16.9,19.9,1500,2,0.9,1
2024-10-21,Lab Block,187.77,29.7,47.6,167,0,0,16.9,19.9,2500,3,1.5,3
2024-10-22,Academic Block,182.07,32.4,46.0,194,1,0,24.1,7.8,3000,3,1.0,2
2024-10-22,Library,215.85,25.8,58.5,241,1,0,24.1,7.8,2000,2,1.2,4
2024-10-22,Hostel,143.67,28.3,57.7,90,1,0,24.1,7.8,5000,4,1.1,0
2024-10-22,Admin,215.7,28.0,86.1,245,1,0,24.1,7.8,1500,2,0.9,2
2024-10-22,Lab Block,148.98,29.9,65.3,87,1,0,24.1,7.8,2500,3,1.5,4
2024-10-23,Academic Block,200.12,36.8,87.5,182,2,0,16.0,12.5,3000,3,1.0,1
2024-10-23,Library,194.95,29.8,44.5,214,2,0,16.0,12.5,2000,2,1.2,3
2024-10-23,Hostel,201.24,28.2,31.3,209,2,0,16.0,12.5,5000,4,1.1,4
2024-10-23,Admin,136.62,33.7,37.1,91,2,0,16.0,12.5,1500,2,0.9,4
2024-10-23,Lab Block,181.32,34.7,71.8,156,2,0,16.0,12.5,2500,3,1.5,2
2024-10-24,Academic Block,132.02,26.8,77.5,42,3,0,31.6,4.6,3000,3,1.0,3
2024-10-24,Library,137.72,27.8,85.2,53,3,0,31.6,4.6,2000,2,1.2,4
2024-10-24,Hostel,196.24,36.4,78.0,163,3,0,31.6,4.6,5000,4,1.1,2
2024-10-24,Admin,162.06,24.8,52.5,152,3,0,31.6,4.6,1500,2,0.9,1
2024-10-24,Lab Block,160.4,29.3,73.7,89,3,0,31.6,4.6,2500,3,1.5,3
2024-10-25,Academic Block,180.54,37.9,65.9,181,4,0,15.8,19.6,3000,3,1.0,1
2024-10-25,Library,125.73,25.0,33.0,69,4,0,15.8,19.6,2000,2,1.2,4
2024-10-25,Hostel,190.01,33.2,59.9,173,4,0,15.8,19.6,5000,4,1.1,4
2024-10-25,Admin,185.77,35.1,33.7,188,4,0,15.8,19.6,1500,2,0.9,1
2024-10-25,Lab Block,169.66,36.1,42.3,157,4,0,15.8,19.6,2500,3,1.5,1
2024-10-26,Academic Block,199.74,36.7,87.8,194,5,1,33.8,5.6,3000,3,1.0,2
2024-10-26,Library,118.15,21.1,74.0,26,5,1,33.8,5.6,2000,2,1.2,4
2024-10-26,Hostel,132.11,29.9,71.7,48,5,1,33.8,5.6,5000,4,1.1,2
2024-10-26,Admin,105.77,24.0,48.2,14,5,1,33.8,5.6,1500,2,0.9,3
2024-10-26,Lab Block,198.08,23.3,45.4,196,5,1,33.8,5.6,2500,3,1.5,4
2024-10-27,Academic Block,167.68,21.3,51.8,136,6,1,26.3,8.0,3000,3,1.0,2
2024-10-27,Library,123.45,25.8,52.8,55,6,1,26.3,8.0,2000,2,1.2,0
2024-10-27,Hostel,147.59,34.4,87.2,62,6,1,26.3,8.0,5000,4,1.1,3
2024-10-27,Admin,149.13,32.1,54.6,118,6,1,26.3,8.0,1500,2,0.9,2
2024-10-27,Lab Block,219.92,22.6,41.1,229,6,1,26.3,8.0,2500,3,1.5,3
2024-10-28,Academic Block,160.92,35.1,41.0,144,0,0,33.6,11.7,3000,3,1.0,2
2024-10-28,Library,151.69,32.8,60.2,95,0,0,33.6,11.7,2000,2,1.2,3
2024-10-28,Hostel,116.51,28.7,64.3,56,0,0,33.6,11.7,5000,4,1.1,1
2024-10-28,Admin,142.71,34.4,53.4,79,0,0,33.6,11.7,1500,2,0.9,1
2024-10-28,Lab Block,136.82,27.0,82.5,71,0,0,33.6,11.7,2500,3,1.5,2
2024-10-29,Academic Block,166.21,26.6,70.4,137,1,0,21.6,12.2,3000,3,1.0,2
2024-10-29,Library,191.77,33.2,36.2,196,1,0,21.6,12.2,2000,2,1.2,4
2024-10-29,Hostel,162.14,35.0,73.3,93,1,0,21.6,12.2,5000,4,1.1,4
2024-10-29,Admin,216.0,32.0,57.1,246,1,0,21.6,12.2,1500,2,0.9,4
2024-10-29,Lab Block,217.81,27.7,54.5,241,1,0,21.6,12.2,2500,3,1.5,4
2024-10-30,Academic Block,145.59,28.0,76.3,84,2,0,31.4,6.5,3000,3,1.0,0
2024-10-30,Library,135.77,21.4,55.6,77,2,0,31.4,6.5,2000,2,1.2,0
2024-10-30,Hostel,177.8,22.7,53.0,151,2,0,31.4,6.5,5000,4,1.1,3
2024-10-30,Admin,166.18,26.1,65.4,128,2,0,31.4,6.5,1500,2,0.9,2
2024-10-30,Lab Block,103.61,25.4,34.1,29,2,0,31.4,6.5,2500,3,1.5,0
2024-10-31,Academic Block,120.47,33.8,65.9,47,3,0,17.7,3.7,3000,3,1.0,1
2024-10-31,Library,149.92,22.5,49.1,120,3,0,17.7,3.7,2000,2,1.2,3
2024-10-31,Hostel,202.76,35.6,64.9,214,3,0,17.7,3.7,5000,4,1.1,3
2024-10-31,Admin,103.03,24.8,43.5,44,3,0,17.7,3.7,1500,2,0.9,0
2024-10-31,Lab Block,103.34,32.8,88.3,12,3,0,17.7,3.7,2500,3,1.5,2
2024-11-01,Academic Block,99.94,23.5,65.1,15,4,0,18.9,14.7,3000,3,1.0,1
2024-11-01,Library,138.97,22.5,58.1,115,4,0,18.9,14.7,2000,2,1.2,0
2024-11-01,Hostel,125.18,37.1,79.5,67,4,0,18.9,14.7,5000,4,1.1,0
2024-11-01,Admin,193.55,20.3,73.5,225,4,0,18.9,14.7,1500,2,0.9,0
2024-11-01,Lab Block,200.9,34.2,48.0,202,4,0,18.9,14.7,2500,3,1.5,3
2024-11-02,Academic Block,154.8,26.7,81.1,108,5,1,16.8,5.3,3000,3,1.0,4
2024-11-02,Library,166.11,33.0,64.1,137,5,1,16.8,5.3,2000,2,1.2,1
2024-11-02,Hostel,130.64,28.1,32.4,69,5,1,16.8,5.3,5000,4,1.1,2
2024-11-02,Admin,156.3,22.9,83.0,123,5,1,16.8,5.3,1500,2,0.9,3
2024-11-02,Lab Block,149.89,33.1,58.9,96,5,1,16.8,5.3,2500,3,1.5,0
2024-11-03,Academic Block,195.73,36.2,47.2,197,6,1,19.1,19.8,3000,3,1.0,1
2024-11-03,Library,194.11,36.8,71.5,200,6,1,19.1,19.8,2000,2,1.2,2
2024-11-03,Hostel,93.62,21.1,48.7,24,6,1,19.1,19.8,5000,4,1.1,2
2024-11-03,Admin,203.54,33.0,40.4,215,6,1,19.1,19.8,1500,2,0.9,4
2024-11-03,Lab Block,133.51,22.9,87.9,65,6,1,19.1,19.8,2500,3,1.5,4
2024-11-04,Academic Block,161.75,24.1,72.7,150,0,0,25.9,11.1,3000,3,1.0,0
2024-11-04,Library,178.81,35.0,57.8,139,0,0,25.9,11.1,2000,2,1.2,4
2024-11-04,Hostel,143.72,32.9,75.7,94,0,0,25.9,11.1,5000,4,1.1,2
2024-11-04,Admin,128.98,21.2,52.8,89,0,0,25.9,11.1,1500,2,0.9,1
2024-11-04,Lab Block,188.81,30.3,54.6,175,0,0,25.9,11.1,2500,3,1.5,4
2024-11-05,Academic Block,162.33,26.3,32.3,140,1,0,31.0,19.5,3000,3,1.0,2
2024-11-05,Library,122.83,34.1,71.8,37,1,0,31.0,19.5,2000,2,1.2,0
2024-11-05,Hostel,214.82,37.3,55.9,239,1,0,31.0,19.5,5000,4,1.1,0
2024-11-05,Admin,151.03,27.7,67.6,118,1,0,31.0,19.5,1500,2,0.9,0
2024-11-05,Lab Block,213.86,31.2,44.4,238,1,0,31.0,19.5,2500,3,1.5,2
2024-11-06,Academic Block,164.14,24.0,32.5,153,2,0,32.5,9.8,3000,3,1.0,3
2024-11-06,Library,170.42,37.8,62.0,136,2,0,32.5,9.8,2000,2,1.2,0
2024-11-06,Hostel,217.35,25.0,79.2,207,2,0,32.5,9.8,5000,4,1.1,3
2024-11-06,Admin,208.72,30.9,80.7,214,2,0,32.5,9.8,1500,2,0.9,3
2024-11-06,Lab Block,206.55,33.3,69.3,215,2,0,32.5,9.8,2500,3,1.5,0
2024-11-07,Academic Block,130.95,26.2,48.5,73,3,0,20.3,12.3,3000,3,1.0,4
2024-11-07,Library,159.32,23.5,87.8,92,3,0,20.3,12.3,2000,2,1.2,4
2024-11-07,Hostel,141.43,27.7,52.7,80,3,0,20.3,12.3,5000,4,1.1,4
2024-11-07,Admin,175.0,32.3,58.1,139,3,0,20.3,12.3,1500,2,0.9,3
2024-11-07,Lab Block,221.75,37.6,55.9,236,3,0,20.3,12.3,2500,3,1.5,4
2024-11-08,Academic Block,139.41,34.7,31.0,96,4,0,16.5,9.1,3000,3,1.0,4
2024-11-08,Library,167.24,24.0,78.1,161,4,0,16.5,9.1,2000,2,1.2,0
2024-11-08,Hostel,197.88,23.7,55.2,209,4,0,16.5,9.1,5000,4,1.1,1
2024-11-08,Admin,197.55,32.6,49.5,233,4,0,16.5,9.1,1500,2,0.9,0
2024-11-08,Lab Block,120.6,32.1,53.8,49,4,0,16.5,9.1,2500,3,1.5,4
2024-11-09,Academic Block,153.85,20.5,45.5,117,5,1,21.4,14.9,3000,3,1.0,1
2024-11-09,Library,117.46,32.7,44.0,35,5,1,21.4,14.9,2000,2,1.2,1
2024-11-09,Hostel,152.93,23.4,89.8,123,5,1,21.4,14.9,5000,4,1.1,2
2024-11-09,Admin,144.12,32.4,66.6,109,5,1,21.4,14.9,1500,2,0.9,1
2024-11-09,Lab Block,105.49,22.9,48.7,38,5,1,21.4,14.9,2500,3,1.5,2
2024-11-10,Academic Block,103.73,29.8,33.8,17,6,1,18.1,19.0,3000,3,1.0,2
2024-11-10,Library,159.99,20.6,65.6,126,6,1,18.1,19.0,2000,2,1.2,4
2024-11-10,Hostel,157.08,24.8,59.5,127,6,1,18.1,19.0,5000,4,1.1,2
2024-11-10,Admin,196.41,20.1,34.7,233,6,1,18.1,19.0,1500,2,0.9,1
2024-11-10,Lab Block,195.88,34.1,69.0,204,6,1,18.1,19.0,2500,3,1.5,1
2024-11-11,Academic Block,193.12,23.0,80.8,212,0,0,20.2,15.0,3000,3,1.0,2
2024-11-11,Library,172.25,27.1,88.8,133,0,0,20.2,15.0,2000,2,1.2,4
2024-11-11,Hostel,200.74,27.7,50.2,204,0,0,20.2,15.0,5000,4,1.1,3
2024-11-11,Admin,187.36,22.3,52.7,201,0,0,20.2,15.0,1500,2,0.9,0
2024-11-11,Lab Block,141.31,30.9,84.8,80,0,0,20.2,15.0,2500,3,1.5,4
2024-11-12,Academic Block,216.29,33.5,78.5,243,1,0,27.2,7.5,3000,3,1.0,3
2024-11-12,Library,126.05,31.5,74.9,18,1,0,27.2,7.5,2000,2,1.2,4
2024-11-12,Hostel,133.83,25.4,43.4,81,1,0,27.2,7.5,5000,4,1.1,3
2024-11-12,Admin,211.94,34.8,41.8,220,1,0,27.2,7.5,1500,2,0.9,4
2024-11-12,Lab Block,151.96,30.7,39.6,100,1,0,27.2,7.5,2500,3,1.5,4
2024-11-13,Academic Block,172.94,37.8,51.0,159,2,0,15.4,10.8,3000,3,1.0,2
2024-11-13,Library,120.62,22.3,32.9,61,2,0,15.4,10.8,2000,2,1.2,1
2024-11-13,Hostel,191.69,31.1,65.6,207,2,0,15.4,10.8,5000,4,1.1,1
2024-11-13,Admin,142.85,22.9,54.0,98,2,0,15.4,10.8,1500,2,0.9,1
2024-11-13,Lab Block,200.9,25.9,61.5,213,2,0,15.4,10.8,2500,3,1.5,0
2024-11-14,Academic Block,188.75,22.8,43.8,187,3,0,29.5,4.6,3000,3,1.0,1
2024-11-14,Library,166.47,26.4,63.9,135,3,0,29.5,4.6,2000,2,1.2,4
2024-11-14,Hostel,164.47,35.9,87.2,132,3,0,29.5,4.6,5000,4,1.1,2
2024-11-14,Admin,146.06,34.0,41.4,105,3,0,29.5,4.6,1500,2,0.9,2
2024-11-14,Lab Block,128.75,35.1,78.5,23,3,0,29.5,4.6,2500,3,1.5,2
2024-11-15,Academic Block,130.78,35.5,61.1,57,4,0,26.9,17.1,3000,3,1.0,2
2024-11-15,Library,214.99,28.0,34.9,240,4,0,26.9,17.1,2000,2,1.2,0
2024-11-15,Hostel,150.06,37.6,35.3,110,4,0,26.9,17.1,5000,4,1.1,1
2024-11-15,Admin,179.06,32.7,55.8,152,4,0,26.9,17.1,1500,2,0.9,1
2024-11-15,Lab Block,233.72,27.8,69.9,243,4,0,26.9,17.1,2500,3,1.5,2
2024-11-16,Academic Block,144.92,37.7,74.2,77,5,1,30.9,3.0,3000,3,1.0,2
2024-11-16,Library,200.17,21.9,63.6,200,5,1,30.9,3.0,2000,2,1.2,2
2024-11-16,Hostel,150.18,20.3,51.4,131,5,1,30.9,3.0,5000,4,1.1,0
2024-11-16,Admin,145.58,21.2,85.2,111,5,1,30.9,3.0,1500,2,0.9,1
2024-11-16,Lab Block,116.45,30.5,41.8,41,5,1,30.9,3.0,2500,3,1.5,2
2024-11-17,Academic Block,192.62,30.1,83.2,199,6,1,21.3,17.4,3000,3,1.0,3
2024-11-17,Library,125.51,23.6,54.0,71,6,1,21.3,17.4,2000,2,1.2,3
2024-11-17,Hostel,166.12,27.0,87.7,143,6,1,21.3,17.4,5000,4,1.1,1
2024-11-17,Admin,117.48,37.1,68.7,18,6,1,21.3,17.4,1500,2,0.9,4
2024-11-17,Lab Block,200.73,24.7,86.1,196,6,1,21.3,17.4,2500,3,1.5,3
2024-11-18,Academic Block,192.48,36.7,40.5,205,0,0,22.0,4.0,3000,3,1.0,1
2024-11-18,Library,125.79,24.8,41.9,51,0,0,22.0,4.0,2000,2,1.2,4
2024-11-18,Hostel,94.07,36.2,69.1,10,0,0,22.0,4.0,5000,4,1.1,1
2024-11-18,Admin,147.1,36.5,84.1,104,0,0,22.0,4.0,1500,2,0.9,3
2024-11-18,Lab Block,157.18,33.2,77.5,106,0,0,22.0,4.0,2500,3,1.5,4
2024-11-19,Academic Block,173.12,28.6,38.9,148,1,0,29.3,1.0,3000,3,1.0,2
2024-11-19,Library,123.42,28.8,80.1,70,1,0,29.3,1.0,2000,2,1.2,0
2024-11-19,Hostel,168.33,36.2,38.9,151,1,0,29.3,1.0,5000,4,1.1,1
2024-11-19,Admin,178.72,26.0,63.5,169,1,0,29.3,1.0,1500,2,0.9,2
2024-11-19,Lab Block,153.54,34.4,39.7,87,1,0,29.3,1.0,2500,3,1.5,4
2024-11-20,Academic Block,166.48,32.0,78.1,136,2,0,26.0,9.5,3000,3,1.0,4
2024-11-20,Library,161.89,22.8,88.9,107,2,0,26.0,9.5,2000,2,1.2,4
2024-11-20,Hostel,182.48,24.9,81.9,165,2,0,26.0,9.5,5000,4,1.1,3
2024-11-20,Admin,130.92,31.0,82.2,65,2,0,26.0,9.5,1500,2,0.9,3
2024-11-20,Lab Block,173.84,34.9,72.1,124,2,0,26.0,9.5,2500,3,1.5,4
2024-11-21,Academic Block,189.33,30.7,36.1,178,3,0,30.0,11.4,3000,3,1.0,1
2024-11-21,Library,197.22,22.3,32.7,203,3,0,30.0,11.4,2000,2,1.2,3
2024-11-21,Hostel,156.6,37.1,72.0,108,3,0,30.0,11.4,5000,4,1.1,0
2024-11-21,Admin,164.29,24.3,56.7,125,3,0,30.0,11.4,1500,2,0.9,4
2024-11-21,Lab Block,179.95,34.3,47.2,145,3,0,30.0,11.4,2500,3,1.5,1
2024-11-22,Academic Block,117.56,33.4,65.9,55,4,0,16.9,16.0,3000,3,1.0,2
2024-11-22,Library,103.86,21.2,77.9,28,4,0,16.9,16.0,2000,2,1.2,2
2024-11-22,Hostel,202.03,37.6,73.0,204,4,0,16.9,16.0,5000,4,1.1,1
2024-11-22,Admin,181.78,29.6,80.7,181,4,0,16.9,16.0,1500,2,0.9,2
2024-11-22,Lab Block,163.07,31.5,32.4,150,4,0,16.9,16.0,2500,3,1.5,2
2024-11-23,Academic Block,208.37,36.4,47.9,218,5,1,28.9,5.4,3000,3,1.0,0
2024-11-23,Library,224.91,27.2,79.7,218,5,1,28.9,5.4,2000,2,1.2,4
2024-11-23,Hostel,156.51,25.9,36.3,127,5,1,28.9,5.4,5000,4,1.1,0
2024-11-23,Admin,160.31,28.1,45.7,132,5,1,28.9,5.4,1500,2,0.9,4
2024-11-23,Lab Block,193.68,32.8,38.9,190,5,1,28.9,5.4,2500,3,1.5,0
2024-11-24,Academic Block,92.29,24.9,30.3,18,6,1,28.3,2.1,3000,3,1.0,0
2024-11-24,Library,132.78,22.6,84.1,85,6,1,28.3,2.1,2000,2,1.2,1
2024-11-24,Hostel,146.02,24.5,79.1,84,6,1,28.3,2.1,5000,4,1.1,0
2024-11-24,Admin,186.53,38.0,88.6,153,6,1,28.3,2.1,1500,2,0.9,0
2024-11-24,Lab Block,149.9,31.7,73.0,82,6,1,28.3,2.1,2500,3,1.5,2
2024-11-25,Academic Block,206.33,21.9,33.1,243,0,0,16.1,2.3,3000,3,1.0,0
2024-11-25,Library,107.06,34.2,66.3,39,0,0,16.1,2.3,2000,2,1.2,0
2024-11-25,Hostel,149.57,35.6,73.5,105,0,0,16.1,2.3,5000,4,1.1,0
2024-11-25,Admin,162.56,28.1,39.5,140,0,0,16.1,2.3,1500,2,0.9,0
2024-11-25,Lab Block,144.63,32.2,84.1,62,0,0,16.1,2.3,2500,3,1.5,3
2024-11-26,Academic Block,212.94,31.6,84.2,231,1,0,20.4,9.5,3000,3,1.0,4
2024-11-26,Library,107.28,26.6,77.6,23,1,0,20.4,9.5,2000,2,1.2,1
2024-11-26,Hostel,226.64,34.9,74.3,242,1,0,20.4,9.5,5000,4,1.1,2
2024-11-26,Admin,157.73,29.9,84.8,132,1,0,20.4,9.5,1500,2,0.9,3
2024-11-26,Lab Block,223.09,32.1,72.7,243,1,0,20.4,9.5,2500,3,1.5,1
2024-11-27,Academic Block,175.73,30.5,34.9,152,2,0,22.7,14.0,3000,3,1.0,4
2024-11-27,Library,196.13,26.7,82.5,183,2,0,22.7,14.0,2000,2,1.2,4
2024-11-27,Hostel,108.6,20.7,31.0,41,2,0,22.7,14.0,5000,4,1.1,2
2024-11-27,Admin,184.12,29.8,77.4,152,2,0,22.7,14.0,1500,2,0.9,2
2024-11-27,Lab Block,172.31,37.0,30.8,154,2,0,22.7,14.0,2500,3,1.5,1
2024-11-28,Academic Block,205.37,37.1,63.6,209,3,0,26.7,16.8,3000,3,1.0,1
2024-11-28,Library,199.26,21.4,68.1,210,3,0,26.7,16.8,2000,2,1.2,2
2024-11-28,Hostel,192.72,21.3,71.5,178,3,0,26.7,16.8,5000,4,1.1,1
2024-11-28,Admin,103.62,33.4,59.5,22,3,0,26.7,16.8,1500,2,0.9,3
2024-11-28,Lab Block,147.2,34.6,66.3,60,3,0,26.7,16.8,2500,3,1.5,3
2024-11-29,Academic Block,202.76,37.2,68.4,200,4,0,22.1,19.8,3000,3,1.0,1
2024-11-29,Library,108.22,24.9,67.8,17,4,0,22.1,19.8,2000,2,1.2,2
2024-11-29,Hostel,141.16,37.1,44.1,103,4,0,22.1,19.8,5000,4,1.1,1
2024-11-29,Admin,216.85,32.7,72.0,234,4,0,22.1,19.8,1500,2,0.9,3
2024-11-29,Lab Block,133.85,35.4,57.9,87,4,0,22.1,19.8,2500,3,1.5,1
2024-11-30,Academic Block,96.72,31.4,40.3,11,5,1,20.0,8.7,3000,3,1.0,0
2024-11-30,Library,127.11,31.2,73.6,42,5,1,20.0,8.7,2000,2,1.2,2
2024-11-30,Hostel,152.06,27.2,69.9,98,5,1,20.0,8.7,5000,4,1.1,3
2024-11-30,Admin,130.48,24.8,39.2,88,5,1,20.0,8.7,1500,2,0.9,2
2024-11-30,Lab Block,217.55,23.2,75.5,207,5,1,20.0,8.7,2500,3,1.5,4
2024-12-01,Academic Block,192.92,22.6,77.6,180,6,1,26.9,9.6,3000,3,1.0,1
2024-12-01,Library,164.19,33.5,30.3,110,6,1,26.9,9.6,2000,2,1.2,4
2024-12-01,Hostel,147.92,24.0,34.0,124,6,1,26.9,9.6,5000,4,1.1,1
2024-12-01,Admin,124.3,27.9,67.1,41,6,1,26.9,9.6,1500,2,0.9,4
2024-12-01,Lab Block,206.29,23.4,53.0,230,6,1,26.9,9.6,2500,3,1.5,1
2024-12-02,Academic Block,170.52,26.6,58.2,142,0,0,16.3,7.7,3000,3,1.0,1
2024-12-02,Library,182.12,33.6,32.2,176,0,0,16.3,7.7,2000,2,1.2,2
2024-12-02,Hostel,136.52,36.2,77.4,57,0,0,16.3,7.7,5000,4,1.1,3
2024-12-02,Admin,120.26,29.0,74.8,57,0,0,16.3,7.7,1500,2,0.9,4
2024-12-02,Lab Block,144.33,21.8,49.9,113,0,0,16.3,7.7,2500,3,1.5,0
2024-12-03,Academic Block,133.53,22.8,36.9,95,1,0,21.8,0.7,3000,3,1.0,0
2024-12-03,Library,171.72,25.0,61.9,146,1,0,21.8,0.7,2000,2,1.2,2
2024-12-03,Hostel,122.93,30.5,40.7,68,1,0,21.8,0.7,5000,4,1.1,1
2024-12-03,Admin,147.85,21.1,78.9,130,1,0,21.8,0.7,1500,2,0.9,0
2024-12-03,Lab Block,188.97,21.0,58.9,172,1,0,21.8,0.7,2500,3,1.5,1
2024-12-04,Academic Block,163.92,36.7,53.1,156,2,0,15.2,8.3,3000,3,1.0,0
2024-12-04,Library,186.61,29.0,41.1,167,2,0,15.2,8.3,2000,2,1.2,4
2024-12-04,Hostel,146.95,35.7,33.0,110,2,0,15.2,8.3,5000,4,1.1,4
2024-12-04,Admin,181.51,30.7,51.7,182,2,0,15.2,8.3,1500,2,0.9,0
2024-12-04,Lab Block,115.53,21.8,67.5,57,2,0,15.2,8.3,2500,3,1.5,1
2024-12-05,Academic Block,114.17,35.9,41.7,18,3,0,21.2,12.5,3000,3,1.0,4
2024-12-05,Library,192.09,32.3,61.4,167,3,0,21.2,12.5,2000,2,1.2,3
2024-12-05,Hostel,214.42,27.0,76.2,214,3,0,21.2,12.5,5000,4,1.1,4
2024-12-05,Admin,146.2,33.5,56.6,127,3,0,21.2,12.5,1500,2,0.9,0
2024-12-05,Lab Block,178.32,35.2,80.5,115,3,0,21.2,12.5,2500,3,1.5,4
2024-12-06,Academic Block,163.95,29.6,42.1,121,4,0,28.6,19.7,3000,3,1.0,2
2024-12-06,Library,157.26,26.7,87.4,98,4,0,28.6,19.7,2000,2,1.2,1
2024-12-06,Hostel,139.27,34.0,81.1,76,4,0,28.6,19.7,5000,4,1.1,0
2024-12-06,Admin,129.78,25.1,36.5,104,4,0,28.6,19.7,1500,2,0.9,0
2024-12-06,Lab Block,122.45,32.0,68.9,54,4,0,28.6,19.7,2500,3,1.5,1
2024-12-07,Academic Block,125.29,35.3,75.1,42,5,1,30.7,20.0,3000,3,1.0,3
2024-12-07,Library,104.13,33.1,73.5,12,5,1,30.7,20.0,2000,2,1.2,0
2024-12-07,Hostel,178.89,22.2,63.5,158,5,1,30.7,20.0,5000,4,1.1,0
